PRENOM;SEXE;ANNEE_NAISSANCE;OCCURRENCE;VILLE
Colin;M;2007;7;Paris
Coline;F;2007;21;Paris
Colombe;F;2007;12;Paris
Côme;M;2007;59;Paris
Constance;F;2007;39;Paris
Constantin;M;2007;21;Paris
Coralie;F;2007;8;Paris
Corentin;M;2007;29;Paris
Coumba;F;2007;9;Paris
Curtis;M;2007;8;Paris
Cynthia;F;2007;7;Paris
Cyprien;M;2007;24;Paris
Cyrian;M;2007;6;Paris
Cyril;M;2007;9;Paris
Cyrus;M;2007;7;Paris
Damien;M;2007;21;Paris
Dan;M;2007;12;Paris
Dana;F;2007;6;Paris
Daniel;M;2007;47;Paris
Dany;M;2007;8;Paris
Daouda;M;2007;7;Paris
Daphne;F;2007;36;Paris
Daphnee;F;2007;7;Paris
Dario;M;2007;8;Paris
Darius;M;2007;8;Paris
David;M;2007;78;Paris
Deborah;F;2007;9;Paris
Deborah;F;2007;6;Paris
Delphine;F;2007;9;Paris
Demba;M;2007;8;Paris
Diana;F;2007;17;Paris
Diane;F;2007;73;Paris
Diego;M;2007;23;Paris
Dimitri;M;2007;25;Paris
Dina;F;2007;16;Paris
Divine;F;2007;6;Paris
Djeneba;F;2007;10;Paris
Djibril;M;2007;25;Paris
Dominique;X;2007;8;Paris
Domitille;F;2007;7;Paris
Dorian;M;2007;28;Paris
Dounia;F;2007;16;Paris
Dune;F;2007;6;Paris
Dylan;M;2007;37;Paris
Eden;F;2007;55;Paris
Edgar;M;2007;33;Paris
Edouard;M;2007;43;Paris
Edwin;M;2007;9;Paris
Eglantine;F;2007;8;Paris
Ela;F;2007;7;Paris
Elea;F;2007;21;Paris
Eleanor;F;2007;6;Paris
Elena;F;2007;13;Paris
Elena;F;2007;24;Paris
Eleonore;F;2007;8;Paris
Eleonore;F;2007;45;Paris
Elia;F;2007;23;Paris
Elias;M;2007;89;Paris
Elie;M;2007;43;Paris
Elijah;M;2007;10;Paris
Elina;F;2007;8;Paris
Eline;F;2007;13;Paris
Elio;M;2007;11;Paris
Eliot;M;2007;28;Paris
Eliott;M;2007;76;Paris
Elisa;F;2007;70;Paris
Elisabeth;F;2007;15;Paris
Elise;F;2007;10;Paris
Elise;F;2007;45;Paris
Eliza;F;2007;6;Paris
Ella;F;2007;29;Paris
Elliot;M;2007;25;Paris
Elliott;M;2007;9;Paris
Elodie;F;2007;24;Paris
Eloi;M;2007;17;Paris
Eloïse;F;2007;6;Paris
Eloïse;F;2007;42;Paris
Elora;F;2007;6;Paris
Elouan;M;2007;9;Paris
Elsa;F;2007;59;Paris
Elvire;F;2007;7;Paris
Elya;F;2007;12;Paris
Elyas;M;2007;11;Paris
Elyes;M;2007;18;Paris
Elyssa;F;2007;6;Paris
Ema;F;2007;10;Paris
Emeline;F;2007;14;Paris
Emi;F;2007;6;Paris
Emil;M;2007;6;Paris
Emile;M;2007;35;Paris
Emilia;F;2007;6;Paris
Emilie;F;2007;10;Paris
Emilie;F;2007;93;Paris
Emilien;M;2007;13;Paris
Emilio;M;2007;7;Paris
Emily;F;2007;9;Paris
Emma;F;2007;246;Paris
Emmanuel;M;2007;37;Paris
Emmanuelle;F;2007;11;Paris
Emy;F;2007;10;Paris
Enguerrand;M;2007;6;Paris
Enora;F;2007;6;Paris
Enora;F;2007;13;Paris
Enzo;M;2007;160;Paris
Eric;M;2007;9;Paris
Eric;M;2007;21;Paris
Erika;F;2007;8;Paris
Erine;F;2007;6;Paris
Erwan;M;2007;38;Paris
Esteban;M;2007;40;Paris
Estelle;F;2007;28;Paris
Esther;F;2007;51;Paris
Ethan;M;2007;127;Paris
Ethel;F;2007;13;Paris
Etienne;M;2007;36;Paris
Eugène;M;2007;6;Paris
Eugenie;F;2007;24;Paris
Eulalie;F;2007;10;Paris
Eva;F;2007;10;Paris
Eva;F;2007;165;Paris
Evan;M;2007;46;Paris
Evann;M;2007;6;Paris
Eve;F;2007;27;Paris
Ewan;M;2007;12;Paris
Ewen;M;2007;12;Paris
Eya;F;2007;8;Paris
Eyal;M;2007;8;Paris
Eytan;M;2007;7;Paris
Fabien;M;2007;8;Paris
Fabio;M;2007;9;Paris
Fanny;F;2007;21;Paris
Fanta;F;2007;12;Paris
Fantine;F;2007;8;Paris
Farah;F;2007;22;Paris
Fares;M;2007;9;Paris
Farès;M;2007;8;Paris
Fatima;F;2007;15;Paris
Fatou;F;2007;15;Paris
Fatouma;F;2007;6;Paris
Fatoumata;F;2007;45;Paris
Faustine;F;2007;35;Paris
Felicie;F;2007;10;Paris
Felix;M;2007;73;Paris
Ferdinand;M;2007;12;Paris
Filip;M;2007;9;Paris
Fiona;F;2007;13;Paris
Flavio;M;2007;8;Paris
Fleur;F;2007;17;Paris
Flora;F;2007;31;Paris
Flore;F;2007;16;Paris
Florent;M;2007;14;Paris
Florian;M;2007;39;Paris
Floriane;F;2007;7;Paris
Francesca;F;2007;8;Paris
Franck;M;2007;6;Paris
François;M;2007;27;Paris
Frederic;M;2007;18;Paris
Gabin;M;2007;37;Paris
Gabriel;M;2007;313;Paris
Gabrielle;F;2007;83;Paris
Gaël;M;2007;18;Paris
Gaëtan;M;2007;9;Paris
Gaïa;F;2007;7;Paris
Garance;F;2007;56;Paris
Gaspar;M;2007;13;Paris
Gaspard;M;2007;135;Paris
Gaston;M;2007;11;Paris
Gauthier;M;2007;14;Paris
Georges;M;2007;18;Paris
Gianni;M;2007;8;Paris
Giulia;F;2007;18;Paris
Gloria;F;2007;7;Paris
Grace;F;2007;10;Paris
Gregoire;M;2007;51;Paris
Guilhem;M;2007;9;Paris
Guillaume;M;2007;66;Paris
Gustave;M;2007;29;Paris
Habib;M;2007;10;Paris
Hadrien;M;2007;43;Paris
Halima;F;2007;8;Paris
Hamed;M;2007;7;Paris
Hamza;M;2007;30;Paris
Hana;F;2007;9;Paris
Hanae;F;2007;8;Paris
Hanna;F;2007;13;Paris
Hannah;F;2007;21;Paris
Harry;M;2007;8;Paris
Hassan;M;2007;7;Paris
Hawa;F;2007;18;Paris
Hayden;M;2007;6;Paris
Hector;M;2007;32;Paris
Helena;F;2007;7;Paris
Helena;F;2007;8;Paris
Helène;F;2007;36;Paris
Heloïse;F;2007;77;Paris
Henri;M;2007;26;Paris
Henry;M;2007;9;Paris
Hermine;F;2007;9;Paris
Hippolyte;M;2007;34;Paris
Hortense;F;2007;20;Paris
Hugo;M;2007;158;Paris
Hugues;M;2007;7;Paris
Ibrahim;M;2007;42;Paris
Ibrahima;M;2007;16;Paris
Idriss;M;2007;11;Paris
Ilan;M;2007;26;Paris
Ilana;F;2007;6;Paris
Ilhan;M;2007;14;Paris
Ilian;M;2007;28;Paris
Ilias;M;2007;13;Paris
Ilies;M;2007;6;Paris
Ilona;F;2007;15;Paris
Ilyan;M;2007;10;Paris
Ilyas;M;2007;15;Paris
Ilyes;M;2007;35;Paris
Ilyès;M;2007;17;Paris
Iman;F;2007;7;Paris
Imane;F;2007;31;Paris
Imène;F;2007;8;Paris
Ines;F;2007;8;Paris
Ines;F;2007;50;Paris
Inès;F;2007;199;Paris
Irène;F;2007;21;Paris
Iris;F;2007;55;Paris
Isaac;M;2007;40;Paris
Isabelle;F;2007;15;Paris
Isaure;F;2007;18;Paris
Isidore;M;2007;7;Paris
Isis;F;2007;6;Paris
Ismael;M;2007;6;Paris
Ismaël;M;2007;55;Paris
Issa;M;2007;17;Paris
Issam;M;2007;7;Paris
Ivan;M;2007;18;Paris
Jack;M;2007;10;Paris
Jacob;M;2007;6;Paris
Jacques;M;2007;18;Paris
Jad;M;2007;9;Paris
Jade;F;2007;129;Paris
Jaden;M;2007;6;Paris
James;M;2007;16;Paris
Jane;F;2007;6;Paris
Janelle;F;2007;7;Paris
Janna;F;2007;8;Paris
Jasmine;F;2007;21;Paris
Jason;M;2007;7;Paris
Jawad;M;2007;7;Paris
Jean;M;2007;61;Paris
Jean-Baptiste;M;2007;12;Paris
Jeanne;F;2007;192;Paris
Jenna;F;2007;7;Paris
Jenny;F;2007;6;Paris
Jeremie;M;2007;26;Paris
Jeremy;M;2007;24;Paris
Jerôme;M;2007;7;Paris
Jessica;F;2007;18;Paris
Jibril;M;2007;6;Paris
Joachim;M;2007;14;Paris
Joaquim;M;2007;6;Paris
Joël;M;2007;7;Paris
Joey;M;2007;8;Paris
Johan;M;2007;13;Paris
Johanna;F;2007;7;Paris
John;M;2007;6;Paris
Jonas;M;2007;18;Paris
Jonathan;M;2007;28;Paris
Jordan;M;2007;14;Paris
Joris;M;2007;8;Paris
Joseph;M;2007;84;Paris
Josephine;F;2007;69;Paris
Joshua;M;2007;22;Paris
Josue;M;2007;6;Paris
Joyce;F;2007;9;Paris
Judith;F;2007;20;Paris
Jules;M;2007;216;Paris
Julia;F;2007;63;Paris
Julian;M;2007;16;Paris
Julianne;F;2007;6;Paris
Julie;F;2007;101;Paris
Julien;M;2007;114;Paris
Juliette;F;2007;154;Paris
Justin;M;2007;13;Paris
Justine;F;2007;64;Paris
Kadiatou;F;2007;6;Paris
Kahina;F;2007;6;Paris
Kaïs;M;2007;10;Paris
Kamil;M;2007;14;Paris
Karim;M;2007;16;Paris
Karl;M;2007;12;Paris
Katia;F;2007;8;Paris
Kelly;F;2007;21;Paris
Kelvin;M;2007;6;Paris
Kelyan;M;2007;7;Paris
Kenny;M;2007;7;Paris
Kenza;F;2007;29;Paris
Kenzo;M;2007;9;Paris
Keren;F;2007;9;Paris
Kevin;M;2007;25;Paris
Kevin;M;2007;44;Paris
Khadidja;F;2007;6;Paris
Khadija;F;2007;8;Paris
Kiara;F;2007;6;Paris
Kilian;M;2007;15;Paris
Killian;M;2007;16;Paris
Kilyan;M;2007;6;Paris
Kim;F;2007;8;Paris
Klara;F;2007;8;Paris
Kyle;M;2007;7;Paris
Kylian;M;2007;27;Paris
Kyliann;M;2007;6;Paris
Kyllian;M;2007;8;Paris
Laetitia;F;2007;19;Paris
Laëtitia;F;2007;6;Paris
Lahna;F;2007;7;Paris
Lamine;M;2007;9;Paris
Lana;F;2007;19;Paris
Lara;F;2007;21;Paris
Laura;F;2007;90;Paris
Laure;F;2007;24;Paris
Laurène;F;2007;12;Paris
Laurent;M;2007;7;Paris
Laurine;F;2007;8;Paris
Lea;F;2007;161;Paris
Leana;F;2007;13;Paris
Leandre;M;2007;12;Paris
Leane;F;2007;19;Paris
Leïla;F;2007;9;Paris
Leïna;F;2007;6;Paris
Lena;F;2007;60;Paris
Lena;F;2007;22;Paris
Lenny;M;2007;41;Paris
Leo;M;2007;111;Paris
Leo;M;2007;10;Paris
Leon;M;2007;38;Paris
Leonard;M;2007;36;Paris
Leonie;F;2007;40;Paris
Leonore;F;2007;13;Paris
Leopold;M;2007;23;Paris
Leopoldine;F;2007;6;Paris
Levana;F;2007;6;Paris
Lia;F;2007;10;Paris
Liam;M;2007;39;Paris
Liana;F;2007;8;Paris
Lila;F;2007;30;Paris
Lilas;F;2007;15;Paris
Lili;F;2007;22;Paris
Lilia;F;2007;26;Paris
Lilian;M;2007;17;Paris
Lilly;F;2007;8;Paris
Lilou;F;2007;31;Paris
Lily;F;2007;34;Paris
Lilya;F;2007;13;Paris
Lily-Rose;F;2007;11;Paris
Lina;F;2007;125;Paris
Linda;F;2007;12;Paris
Lindsay;F;2007;6;Paris
Line;F;2007;8;Paris
Lino;M;2007;9;Paris
Linoï;F;2007;7;Paris
Lior;M;2007;10;Paris
Liora;F;2007;12;Paris
Lisa;F;2007;90;Paris
Lise;F;2007;34;Paris
Lison;F;2007;11;Paris
Liv;F;2007;7;Paris
Livia;F;2007;13;Paris
Loan;M;2007;12;Paris
Loane;F;2007;6;Paris
Lohan;M;2007;7;Paris
Loïc;M;2007;36;Paris
Loïs;M;2007;10;Paris
Loïse;F;2007;6;Paris
Lola;F;2007;74;Paris
Lorenzo;M;2007;23;Paris
Loris;M;2007;9;Paris
Lou;F;2007;107;Paris
Louane;F;2007;19;Paris
Louann;F;2007;7;Paris
Lou-Ann;F;2007;7;Paris
Lou-Anne;F;2007;8;Paris
Loubna;F;2007;8;Paris
Louis;M;2007;256;Paris
Louisa;F;2007;18;Paris
Louise;F;2007;265;Paris
Louison;F;2007;20;Paris
Louka;M;2007;11;Paris
Louna;F;2007;30;Paris
Lounis;M;2007;6;Paris
Lubin;M;2007;8;Paris
Luc;M;2007;31;Paris
Luca;M;2007;38;Paris
Lucas;M;2007;214;Paris
Luce;F;2007;8;Paris
Lucia;F;2007;13;Paris
Lucie;F;2007;156;Paris
Lucien;M;2007;41;Paris
Lucile;F;2007;30;Paris
Lucille;F;2007;6;Paris
Lucy;F;2007;11;Paris
Ludivine;F;2007;24;Paris
Ludovic;M;2007;11;Paris
Luis;M;2007;6;Paris
Luka;M;2007;20;Paris
Lukas;M;2007;12;Paris
Luna;F;2007;41;Paris
Lya;F;2007;9;Paris
Lydia;F;2007;11;Paris
Lylia;F;2007;13;Paris
Lyna;F;2007;33;Paris
Madeleine;F;2007;39;Paris
Madina;F;2007;6;Paris
Mae;F;2007;16;Paris
Mael;M;2007;9;Paris
Maël;M;2007;56;Paris
Maëlis;F;2007;7;Paris
Maëlle;F;2007;33;Paris
Maelys;F;2007;6;Paris
Maelys;F;2007;10;Paris
Maëlys;F;2007;45;Paris
Maeva;F;2007;8;Paris
Maëva;F;2007;6;Paris
Mahamadou;M;2007;13;Paris
Mahault;F;2007;8;Paris
Mahaut;F;2007;12;Paris
Mahe;M;2007;14;Paris
Maïa;F;2007;30;Paris
Maïlys;F;2007;12;Paris
Maïmouna;F;2007;14;Paris
Maïssa;F;2007;19;Paris
Maïssane;F;2007;9;Paris
Maïwenn;F;2007;11;Paris
Malak;F;2007;8;Paris
Malick;M;2007;6;Paris
Malik;M;2007;11;Paris
Malo;M;2007;47;Paris
Mamadou;M;2007;30;Paris
Mamoudou;M;2007;6;Paris
Manar;M;2007;6;Paris
Manel;F;2007;19;Paris
Manelle;F;2007;6;Paris
Manon;F;2007;120;Paris
Manuela;F;2007;6;Paris
Marc;M;2007;30;Paris
Marceau;M;2007;13;Paris
Marcel;M;2007;10;Paris
Marco;M;2007;10;Paris
Marcus;M;2007;19;Paris
Margaux;F;2007;63;Paris
Margo;F;2007;8;Paris
Margot;F;2007;71;Paris
Marguerite;F;2007;35;Paris
Maria;F;2007;23;Paris
Mariam;F;2007;47;Paris
Mariama;F;2007;15;Paris
Mariame;F;2007;9;Paris
Marianne;F;2007;14;Paris
Marie;F;2007;131;Paris
Marie-Lou;F;2007;6;Paris
Marilou;F;2007;15;Paris
Marin;M;2007;16;Paris
Marina;F;2007;12;Paris
Marine;F;2007;25;Paris
Marion;F;2007;57;Paris
Marius;M;2007;38;Paris
Marko;M;2007;7;Paris
Marthe;F;2007;8;Paris
Martin;M;2007;105;Paris
Marvin;M;2007;8;Paris
Marwa;F;2007;20;Paris
Marwan;M;2007;17;Paris
Maryam;F;2007;20;Paris
Marylou;F;2007;7;Paris
Mateo;M;2007;23;Paris
Mateo;M;2007;7;Paris
Matheo;M;2007;51;Paris
Mathias;M;2007;54;Paris
Mathieu;M;2007;72;Paris
Mathilda;F;2007;6;Paris
Mathilde;F;2007;119;Paris
Mathis;M;2007;121;Paris
Mathys;M;2007;38;Paris
Matias;M;2007;18;Paris
Matis;M;2007;12;Paris
Matisse;M;2007;11;Paris
Matteo;M;2007;38;Paris
Matteo;M;2007;32;Paris
Matthias;M;2007;22;Paris
Matthieu;M;2007;56;Paris
Maud;F;2007;19;Paris
Max;M;2007;41;Paris
Maxence;M;2007;82;Paris
Maxim;M;2007;8;Paris
Maxime;M;2007;192;Paris
Maximilien;M;2007;26;Paris
Maxine;F;2007;8;Paris
May;F;2007;6;Paris
Maya;F;2007;80;Paris
Mayeul;M;2007;6;Paris
Maylis;F;2007;17;Paris
Mayssa;F;2007;6;Paris
Mehdi;M;2007;49;Paris
Melanie;F;2007;19;Paris
Melchior;M;2007;14;Paris
Melina;F;2007;16;Paris
Melina;F;2007;8;Paris
Meline;F;2007;13;Paris
Melissa;F;2007;46;Paris
Melissa;F;2007;18;Paris
Melodie;F;2007;7;Paris
Melvil;M;2007;13;Paris
Melvin;M;2007;8;Paris
Melvyn;M;2007;10;Paris
Merlin;M;2007;12;Paris
Mia;F;2007;16;Paris
Michel;M;2007;16;Paris
Michelle;F;2007;6;Paris
Mickael;M;2007;6;Paris
Mickaël;M;2007;15;Paris
Miguel;M;2007;10;Paris
Mila;F;2007;35;Paris
Milan;M;2007;28;Paris
Milena;F;2007;7;Paris
Milla;F;2007;6;Paris
Milo;M;2007;37;Paris
Mina;F;2007;24;Paris
Mohamed;M;2007;130;Paris
Mohamed-Amine;M;2007;10;Paris
Mohammed;M;2007;20;Paris
Mona;F;2007;22;Paris
Morgan;M;2007;8;Paris
Morgane;F;2007;17;Paris
Mouhamed;M;2007;10;Paris
Moussa;M;2007;34;Paris
Moustapha;M;2007;14;Paris
Myriam;F;2007;64;Paris
Myrtille;F;2007;8;Paris
Nabil;M;2007;7;Paris
Nadia;F;2007;11;Paris
Nadir;M;2007;6;Paris
Nael;M;2007;8;Paris
Naël;M;2007;25;Paris
Naëlle;F;2007;6;Paris
Naïm;M;2007;9;Paris
Naïs;F;2007;7;Paris
Naomi;F;2007;17;Paris
Naomie;F;2007;16;Paris
Nassim;M;2007;23;Paris
Natacha;F;2007;10;Paris
Natalia;F;2007;6;Paris
Nathalie;F;2007;16;Paris
Nathan;M;2007;193;Paris
Nathanaël;M;2007;22;Paris
Nathaniel;M;2007;8;Paris
Nawel;F;2007;8;Paris
Naya;F;2007;6;Paris
Nazim;M;2007;7;Paris
Neil;M;2007;12;Paris
Neïla;F;2007;10;Paris
Nell;F;2007;12;Paris
Nelly;F;2007;8;Paris
Nelson;M;2007;9;Paris
Nesrine;F;2007;13;Paris
Neyla;F;2007;6;Paris
Nicolas;M;2007;102;Paris
Nicole;F;2007;7;Paris
Niels;M;2007;9;Paris
Nikita;M;2007;6;Paris
Nikola;M;2007;9;Paris
Nils;M;2007;29;Paris
Nina;F;2007;108;Paris
Nine;F;2007;6;Paris
Nino;M;2007;18;Paris
Ninon;F;2007;30;Paris
Noa;F;2007;68;Paris
Noah;M;2007;102;Paris
Noam;M;2007;47;Paris
Noe;M;2007;94;Paris
Noelie;F;2007;6;Paris
Noemie;F;2007;74;Paris
Noha;X;2007;13;Paris
Noham;M;2007;11;Paris
Nola;F;2007;8;Paris
Nolan;M;2007;21;Paris
Nora;F;2007;21;Paris
Norah;F;2007;7;Paris
Nour;F;2007;49;Paris
Oceane;F;2007;68;Paris
Octave;M;2007;29;Paris
Olga;F;2007;7;Paris
Olivia;F;2007;61;Paris
Olivier;M;2007;24;Paris
Olympe;F;2007;12;Paris
Omar;M;2007;24;Paris
Ombeline;F;2007;10;Paris
Ophelie;F;2007;10;Paris
Oriane;F;2007;16;Paris
Ornella;F;2007;11;Paris
Oscar;M;2007;107;Paris
Otto;M;2007;6;Paris
Oumar;M;2007;18;Paris
Oumou;F;2007;13;Paris
Ousmane;M;2007;19;Paris
Owen;M;2007;7;Paris
Pablo;M;2007;26;Paris
Paloma;F;2007;39;Paris
Paola;F;2007;15;Paris
Paolo;M;2007;13;Paris
Pascal;M;2007;6;Paris
Patrick;M;2007;6;Paris
Paul;M;2007;257;Paris
Paulin;M;2007;7;Paris
Pauline;F;2007;105;Paris
Penelope;F;2007;23;Paris
Perla;F;2007;6;Paris
Perrine;F;2007;11;Paris
Philemon;M;2007;6;Paris
Philippe;M;2007;15;Paris
Philippine;F;2007;15;Paris
Philomène;F;2007;7;Paris
Pia;F;2007;6;Paris
Pierre;M;2007;89;Paris
Pierre-Louis;M;2007;11;Paris
Priscille;F;2007;6;Paris
Prune;F;2007;26;Paris
Quentin;M;2007;100;Paris
Rachel;F;2007;23;Paris
Rafael;M;2007;19;Paris
Rafaël;M;2007;23;Paris
Rahma;F;2007;7;Paris
Rami;M;2007;8;Paris
Rania;F;2007;25;Paris
Ranya;F;2007;6;Paris
Raphael;M;2007;17;Paris
Raphaël;M;2007;303;Paris
Raphaëlle;F;2007;29;Paris
Rayan;M;2007;148;Paris
Rayane;M;2007;30;Paris
Rebecca;F;2007;6;Paris
Rebecca;F;2007;24;Paris
Remi;M;2007;37;Paris
Remy;M;2007;15;Paris
Richard;M;2007;14;Paris
Riyad;M;2007;7;Paris
Robin;M;2007;34;Paris
Robinson;M;2007;10;Paris
Rodrigue;M;2007;6;Paris
Romain;M;2007;90;Paris
Roman;M;2007;39;Paris
Romane;F;2007;94;Paris
Romeo;M;2007;25;Paris
Romy;F;2007;26;Paris
Rosa;F;2007;6;Paris
Rosalie;F;2007;22;Paris
Rose;F;2007;85;Paris
Roxane;F;2007;29;Paris
Roxanne;F;2007;6;Paris
Roy;M;2007;6;Paris
Ruben;M;2007;57;Paris
Rudy;M;2007;9;Paris
Ruth;F;2007;7;Paris
Ryad;M;2007;7;Paris
Ryan;M;2007;23;Paris
Sabrina;F;2007;18;Paris
Sacha;M;2007;184;Paris
Sadio;F;2007;7;Paris
Saïd;M;2007;7;Paris
Salim;M;2007;11;Paris
Salimata;F;2007;11;Paris
Salma;F;2007;25;Paris
Salome;F;2007;70;Paris
Sam;M;2007;23;Paris
Samba;M;2007;9;Paris
Sami;M;2007;24;Paris
Samia;F;2007;7;Paris
Samuel;M;2007;126;Paris
Samy;M;2007;45;Paris
Sana;F;2007;7;Paris
Sanaa;F;2007;9;Paris
Sandro;M;2007;10;Paris
Sara;F;2007;70;Paris
Sarah;F;2007;214;Paris
Sasha;F;2007;58;Paris
Saskia;F;2007;7;Paris
Satine;F;2007;9;Paris
Sean;M;2007;9;Paris
Sebastien;M;2007;10;Paris
Sekou;M;2007;7;Paris
Selim;M;2007;6;Paris
Selma;F;2007;25;Paris
Serena;F;2007;9;Paris
Serge;M;2007;7;Paris
Shaï;M;2007;12;Paris
Shaïma;F;2007;6;Paris
Shaïna;F;2007;9;Paris
Shana;F;2007;19;Paris
Shani;F;2007;6;Paris
Shanice;F;2007;7;Paris
Shanon;F;2007;6;Paris
Shany;F;2007;7;Paris
Shawn;M;2007;7;Paris
Shirel;F;2007;18;Paris
Sibylle;F;2007;10;Paris
Sidney;M;2007;6;Paris
Sidonie;F;2007;12;Paris
Sienna;F;2007;7;Paris
Simeon;M;2007;7;Paris
Simon;M;2007;98;Paris
Sira;F;2007;9;Paris
Sirine;F;2007;36;Paris
Sixtine;F;2007;30;Paris
Sofia;F;2007;62;Paris
Sofiane;M;2007;33;Paris
Solal;M;2007;48;Paris
Solène;F;2007;26;Paris
Soline;F;2007;11;Paris
Sonia;F;2007;14;Paris
Sophia;F;2007;20;Paris
Sophie;F;2007;36;Paris
Soraya;F;2007;8;Paris
Soren;M;2007;6;Paris
Souleymane;M;2007;21;Paris
Stanislas;M;2007;25;Paris
Stella;F;2007;45;Paris
Stephane;M;2007;11;Paris
Steven;M;2007;9;Paris
Suzanne;F;2007;39;Paris
Swann;M;2007;9;Paris
Sybille;F;2007;9;Paris
Sylvain;M;2007;6;Paris
Syrine;F;2007;13;Paris
Tali;F;2007;6;Paris
Talia;F;2007;14;Paris
Tancrède;M;2007;7;Paris
Tania;F;2007;12;Paris
Tara;F;2007;15;Paris
Tatiana;F;2007;15;Paris
Teo;M;2007;13;Paris
Tess;F;2007;24;Paris
Tessa;F;2007;19;Paris
Thaïs;F;2007;26;Paris
Thalia;F;2007;10;Paris
Thea;F;2007;13;Paris
Thelma;F;2007;10;Paris
Theo;M;2007;112;Paris
Theodore;M;2007;29;Paris
Theophile;M;2007;33;Paris
Theotime;M;2007;14;Paris
Thibaud;M;2007;8;Paris
Thibault;M;2007;37;Paris
Thibaut;M;2007;10;Paris
Thierry;M;2007;12;Paris
Thomas;M;2007;218;Paris
Tiago;M;2007;16;Paris
Tidiane;M;2007;8;Paris
Tiffany;F;2007;7;Paris
Tim;M;2007;6;Paris
Timeo;M;2007;19;Paris
Timothe;M;2007;27;Paris
Timothee;M;2007;71;Paris
Tina;F;2007;6;Paris
Tiphaine;F;2007;6;Paris
Titouan;M;2007;45;Paris
Tom;M;2007;73;Paris
Tony;M;2007;17;Paris
Toscane;F;2007;8;Paris
Tristan;M;2007;59;Paris
Ugo;M;2007;13;Paris
Ulysse;M;2007;45;Paris
Vadim;M;2007;25;Paris
Valentin;M;2007;103;Paris
Valentine;F;2007;72;Paris
Valerie;M;2007;6;Paris
Vanessa;F;2007;16;Paris
Vianney;M;2007;7;Paris
Victoire;F;2007;60;Paris
Victor;M;2007;181;Paris
Victoria;F;2007;75;Paris
Viktor;M;2007;6;Paris
Vincent;M;2007;40;Paris
Violette;F;2007;60;Paris
Virgile;M;2007;29;Paris
Viviane;F;2007;8;Paris
Vladimir;M;2007;11;Paris
Wael;M;2007;9;Paris
Walid;M;2007;20;Paris
Warren;M;2007;10;Paris
Wassim;M;2007;20;Paris
Wendy;F;2007;7;Paris
Wesley;M;2007;8;Paris
William;M;2007;54;Paris
Willy;M;2007;6;Paris
Xavier;M;2007;14;Paris
Yacine;M;2007;40;Paris
Yacouba;M;2007;7;Paris
Yaël;F;2007;14;Paris
Yani;M;2007;8;Paris
Yanis;M;2007;135;Paris
Yann;M;2007;36;Paris
Yannick;M;2007;15;Paris
Yannis;M;2007;13;Paris
Yara;F;2007;6;Paris
Yasmina;F;2007;9;Paris
Yasmine;F;2007;72;Paris
Yassine;M;2007;41;Paris
Yoann;M;2007;8;Paris
Yoav;M;2007;6;Paris
Yohan;M;2007;18;Paris
Yohann;M;2007;8;Paris
Youcef;M;2007;9;Paris
Younes;M;2007;14;Paris
Younès;M;2007;6;Paris
Yousra;F;2007;9;Paris
Youssef;M;2007;30;Paris
Youssouf;M;2007;10;Paris
Yse;F;2007;7;Paris
Yuna;F;2007;8;Paris
Yvan;M;2007;7;Paris
Zacharie;M;2007;20;Paris
Zachary;M;2007;12;Paris
Zadig;M;2007;7;Paris
Zahra;F;2007;8;Paris
Zakaria;M;2007;23;Paris
Zelie;F;2007;14;Paris
Zina;F;2007;6;Paris
Zineb;F;2007;6;Paris
Zoe;F;2007;137;Paris
Aaron;M;2008;92;Paris
Abdallah;M;2008;10;Paris
Abderrahmane;M;2008;8;Paris
Abdoul;M;2008;7;Paris
Abdoulaye;M;2008;25;Paris
Abel;M;2008;26;Paris
Abigaël;F;2008;8;Paris
Abigail;F;2008;6;Paris
Aboubacar;M;2008;14;Paris
Achille;M;2008;39;Paris
Adam;M;2008;271;Paris
Adama;M;2008;17;Paris
Adel;M;2008;14;Paris
Adelaïde;F;2008;10;Paris
Adèle;F;2008;78;Paris
Adem;M;2008;13;Paris
Adja;F;2008;7;Paris
Adrian;M;2008;13;Paris
Adriana;F;2008;11;Paris
Adrien;M;2008;117;Paris
Agathe;F;2008;85;Paris
Aglae;F;2008;6;Paris
Agnès;F;2008;11;Paris
Ahmed;M;2008;36;Paris
Aïcha;F;2008;28;Paris
Aïdan;M;2008;9;Paris
Aïssata;F;2008;15;Paris
Aïssatou;F;2008;19;Paris
Aksel;M;2008;9;Paris
Alan;M;2008;13;Paris
Alassane;M;2008;7;Paris
Alba;F;2008;10;Paris
Alban;M;2008;24;Paris
Albane;F;2008;24;Paris
Albert;M;2008;13;Paris
Alessandro;M;2008;16;Paris
Alex;M;2008;23;Paris
Alexander;M;2008;9;Paris
Alexandra;F;2008;29;Paris
Alexandre;M;2008;260;Paris
Alexia;F;2008;26;Paris
Alexis;M;2008;88;Paris
Ali;M;2008;33;Paris
Alia;F;2008;14;Paris
Alice;F;2008;136;Paris
Alicia;F;2008;62;Paris
Alienor;F;2008;23;Paris
Aline;F;2008;14;Paris
Alix;F;2008;70;Paris
Aliya;F;2008;8;Paris
Aliyah;F;2008;8;Paris
Alma;F;2008;31;Paris
Aloïs;M;2008;12;Paris
